id,datetime,cloud_cover,bbox,visual_href,thumbnail_href,rendered_preview,date,month,year,day_of_year,revisit_gap_hours,image_validity
S2A_MSIL2A_20230807T170851_R112_T14SQE_20230808T012237,2023-08-07 17:08:51.024000+00:00,40.423453,"[-96.80527, 35.11175298, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/07/S2A_MSIL2A_20230807T170851_N0509_R112_T14SQE_20230808T012237.SAFE/GRANULE/L2A_T14SQE_A042437_20230807T172055/IMG_DATA/R10m/T14SQE_20230807T170851_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230807T170851_R112_T14SQE_20230808T012237&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-07,8,2023,219,0.0,0
S2A_MSIL2A_20230807T170851_R112_T14SQE_20241018T155628,2023-08-07 17:08:51.024000+00:00,40.436557,"[-96.8052687, 35.111753, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/07/S2A_MSIL2A_20230807T170851_N0510_R112_T14SQE_20241018T155628.SAFE/GRANULE/L2A_T14SQE_A042437_20230807T172055/IMG_DATA/R10m/T14SQE_20230807T170851_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230807T170851_R112_T14SQE_20241018T155628&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-07,8,2023,219,0.0,0
S2B_MSIL2A_20230812T170859_R112_T14SPE_20230813T011628,2023-08-12 17:08:59.024000+00:00,70.282686,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/12/S2B_MSIL2A_20230812T170859_N0509_R112_T14SPE_20230813T011628.SAFE/GRANULE/L2A_T14SPE_A033600_20230812T171607/IMG_DATA/R10m/T14SPE_20230812T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230812T170859_R112_T14SPE_20230813T011628&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-12,8,2023,224,120.00222222222222,0
S2B_MSIL2A_20230812T170859_R112_T14SPE_20241025T052904,2023-08-12 17:08:59.024000+00:00,70.285326,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/12/S2B_MSIL2A_20230812T170859_N0510_R112_T14SPE_20241025T052904.SAFE/GRANULE/L2A_T14SPE_A033600_20230812T171607/IMG_DATA/R10m/T14SPE_20230812T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230812T170859_R112_T14SPE_20241025T052904&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-12,8,2023,224,0.0,0
S2B_MSIL2A_20230812T170859_R112_T14SQE_20230813T011625,2023-08-12 17:08:59.024000+00:00,93.598628,"[-96.80527, 35.11184148, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/12/S2B_MSIL2A_20230812T170859_N0509_R112_T14SQE_20230813T011625.SAFE/GRANULE/L2A_T14SQE_A033600_20230812T171607/IMG_DATA/R10m/T14SQE_20230812T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230812T170859_R112_T14SQE_20230813T011625&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-12,8,2023,224,0.0,0
S2B_MSIL2A_20230812T170859_R112_T14SQE_20241025T052904,2023-08-12 17:08:59.024000+00:00,93.602294,"[-96.8052687, 35.1118415, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/12/S2B_MSIL2A_20230812T170859_N0510_R112_T14SQE_20241025T052904.SAFE/GRANULE/L2A_T14SQE_A033600_20230812T171607/IMG_DATA/R10m/T14SQE_20230812T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230812T170859_R112_T14SQE_20241025T052904&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-12,8,2023,224,0.0,0
S2A_MSIL2A_20230817T170901_R112_T14SQE_20241027T145136,2023-08-17 17:09:01.024000+00:00,0.260674,"[-96.8052687, 35.1119113, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/17/S2A_MSIL2A_20230817T170901_N0510_R112_T14SQE_20241027T145136.SAFE/GRANULE/L2A_T14SQE_A042580_20230817T171901/IMG_DATA/R10m/T14SQE_20230817T170901_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230817T170901_R112_T14SQE_20241027T145136&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-17,8,2023,229,120.00055555555555,1
S2A_MSIL2A_20230817T170901_R112_T14SQE_20230818T022106,2023-08-17 17:09:01.024000+00:00,0.259354,"[-96.80527, 35.11191142, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/17/S2A_MSIL2A_20230817T170901_N0509_R112_T14SQE_20230818T022106.SAFE/GRANULE/L2A_T14SQE_A042580_20230817T171901/IMG_DATA/R10m/T14SQE_20230817T170901_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230817T170901_R112_T14SQE_20230818T022106&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-17,8,2023,229,0.0,1
S2A_MSIL2A_20230817T170901_R112_T14SPE_20230818T022059,2023-08-17 17:09:01.024000+00:00,0.00564,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/17/S2A_MSIL2A_20230817T170901_N0509_R112_T14SPE_20230818T022059.SAFE/GRANULE/L2A_T14SPE_A042580_20230817T171901/IMG_DATA/R10m/T14SPE_20230817T170901_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230817T170901_R112_T14SPE_20230818T022059&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-17,8,2023,229,0.0,1
S2A_MSIL2A_20230817T170901_R112_T14SPE_20241027T145136,2023-08-17 17:09:01.024000+00:00,0.00574,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/17/S2A_MSIL2A_20230817T170901_N0510_R112_T14SPE_20241027T145136.SAFE/GRANULE/L2A_T14SPE_A042580_20230817T171901/IMG_DATA/R10m/T14SPE_20230817T170901_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230817T170901_R112_T14SPE_20241027T145136&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-17,8,2023,229,0.0,1
S2B_MSIL2A_20230822T170859_R112_T14SPE_20230823T021541,2023-08-22 17:08:59.024000+00:00,0.080842,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/22/S2B_MSIL2A_20230822T170859_N0509_R112_T14SPE_20230823T021541.SAFE/GRANULE/L2A_T14SPE_A033743_20230822T171837/IMG_DATA/R10m/T14SPE_20230822T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230822T170859_R112_T14SPE_20230823T021541&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-22,8,2023,234,119.99944444444445,1
S2B_MSIL2A_20230822T170859_R112_T14SPE_20241016T015137,2023-08-22 17:08:59.024000+00:00,0.080906,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/22/S2B_MSIL2A_20230822T170859_N0510_R112_T14SPE_20241016T015137.SAFE/GRANULE/L2A_T14SPE_A033743_20230822T171837/IMG_DATA/R10m/T14SPE_20230822T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230822T170859_R112_T14SPE_20241016T015137&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-22,8,2023,234,0.0,1
S2B_MSIL2A_20230822T170859_R112_T14SQE_20230823T222047,2023-08-22 17:08:59.024000+00:00,2.428146,"[-96.80527, 35.11181027, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/22/S2B_MSIL2A_20230822T170859_N0509_R112_T14SQE_20230823T222047.SAFE/GRANULE/L2A_T14SQE_A033743_20230822T171837/IMG_DATA/R10m/T14SQE_20230822T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230822T170859_R112_T14SQE_20230823T222047&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-22,8,2023,234,0.0,1
S2B_MSIL2A_20230822T170859_R112_T14SQE_20241016T015137,2023-08-22 17:08:59.024000+00:00,2.442813,"[-96.8052687, 35.1118103, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/22/S2B_MSIL2A_20230822T170859_N0510_R112_T14SQE_20241016T015137.SAFE/GRANULE/L2A_T14SQE_A033743_20230822T171837/IMG_DATA/R10m/T14SQE_20230822T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230822T170859_R112_T14SQE_20241016T015137&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-22,8,2023,234,0.0,1
S2A_MSIL2A_20230827T170851_R112_T14SPE_20230828T011114,2023-08-27 17:08:51.024000+00:00,47.320595,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/27/S2A_MSIL2A_20230827T170851_N0509_R112_T14SPE_20230828T011114.SAFE/GRANULE/L2A_T14SPE_A042723_20230827T171907/IMG_DATA/R10m/T14SPE_20230827T170851_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230827T170851_R112_T14SPE_20230828T011114&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-27,8,2023,239,119.99777777777778,0
S2A_MSIL2A_20230827T170851_R112_T14SPE_20241024T054627,2023-08-27 17:08:51.024000+00:00,47.254834,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/08/27/S2A_MSIL2A_20230827T170851_N0510_R112_T14SPE_20241024T054627.SAFE/GRANULE/L2A_T14SPE_A042723_20230827T171907/IMG_DATA/R10m/T14SPE_20230827T170851_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230827T170851_R112_T14SPE_20241024T054627&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-27,8,2023,239,0.0,0
S2A_MSIL2A_20230827T170851_R112_T14SQE_20230828T012451,2023-08-27 17:08:51.024000+00:00,33.90944,"[-96.80527, 35.11198303, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/27/S2A_MSIL2A_20230827T170851_N0509_R112_T14SQE_20230828T012451.SAFE/GRANULE/L2A_T14SQE_A042723_20230827T171907/IMG_DATA/R10m/T14SQE_20230827T170851_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230827T170851_R112_T14SQE_20230828T012451&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-27,8,2023,239,0.0,0
S2A_MSIL2A_20230827T170851_R112_T14SQE_20241024T054627,2023-08-27 17:08:51.024000+00:00,33.72108,"[-96.8052687, 35.111983, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/08/27/S2A_MSIL2A_20230827T170851_N0510_R112_T14SQE_20241024T054627.SAFE/GRANULE/L2A_T14SQE_A042723_20230827T171907/IMG_DATA/R10m/T14SQE_20230827T170851_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2A_MSIL2A_20230827T170851_R112_T14SQE_20241024T054627&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-08-27,8,2023,239,0.0,0
S2B_MSIL2A_20230901T170859_R112_T14SQE_20241104T181118,2023-09-01 17:08:59.024000+00:00,0.0,"[-96.8052687, 35.1119314, -95.5595813, 36.1242843]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/09/01/S2B_MSIL2A_20230901T170859_N0510_R112_T14SQE_20241104T181118.SAFE/GRANULE/L2A_T14SQE_A033886_20230901T172029/IMG_DATA/R10m/T14SQE_20230901T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230901T170859_R112_T14SQE_20241104T181118&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-09-01,9,2023,244,120.00222222222222,1
S2B_MSIL2A_20230901T170859_R112_T14SPE_20230902T003838,2023-09-01 17:08:59.024000+00:00,4.6e-05,"[-97.90216, 35.13300633, -96.66879, 36.13974073]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/09/01/S2B_MSIL2A_20230901T170859_N0509_R112_T14SPE_20230902T003838.SAFE/GRANULE/L2A_T14SPE_A033886_20230901T172029/IMG_DATA/R10m/T14SPE_20230901T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230901T170859_R112_T14SPE_20230902T003838&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-09-01,9,2023,244,0.0,1
S2B_MSIL2A_20230901T170859_R112_T14SPE_20241104T181118,2023-09-01 17:08:59.024000+00:00,4.6e-05,"[-97.9021462, 35.1330063, -96.6687854, 36.1397407]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2023/09/01/S2B_MSIL2A_20230901T170859_N0510_R112_T14SPE_20241104T181118.SAFE/GRANULE/L2A_T14SPE_A033886_20230901T172029/IMG_DATA/R10m/T14SPE_20230901T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230901T170859_R112_T14SPE_20241104T181118&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-09-01,9,2023,244,0.0,1
S2B_MSIL2A_20230901T170859_R112_T14SQE_20230902T003822,2023-09-01 17:08:59.024000+00:00,0.0,"[-96.80527, 35.11193139, -95.55957, 36.12428426]",<Asset href=https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2023/09/01/S2B_MSIL2A_20230901T170859_N0509_R112_T14SQE_20230902T003822.SAFE/GRANULE/L2A_T14SQE_A033886_20230901T172029/IMG_DATA/R10m/T14SQE_20230901T170859_TCI_10m.tif?st=2026-01-22T00%3A07%3A58Z&se=2026-01-23T00%3A52%3A58Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-01-22T20%3A34%3A24Z&ske=2026-01-29T20%3A34%3A24Z&sks=b&skv=2025-07-05&sig=3WWdQL0u0De4AbwyirNrW/lEEJEwc7IGdFJNCi3RP18%3D>,,<Asset href=https://planetarycomputer.microsoft.com/api/data/v1/item/preview.png?collection=sentinel-2-l2a&item=S2B_MSIL2A_20230901T170859_R112_T14SQE_20230902T003822&assets=visual&asset_bidx=visual%7C1%2C2%2C3&nodata=0&format=png>,2023-09-01,9,2023,244,0.0,1
